JournalCode	JournalLib	EcritureNum	LigneNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	CompteLibAouX	PieceRef	PieceRefInt	PieceDate	PieceEcheance	EcritureLib	NatureCode	NatureLib	EcritureLet	DateLet	PaiementCode	PaiementLib	ValidDate	CreationDate	CreationHeure	CreationUtilisateur	ModifDate	ModifHeure	ModifUtilisateur	Credit	Debit	Montant	Sens	MontantSigne	Sens	Montantdevise	Idevise	Vide
AC	ACHATS	31	10546	18/04/2020	607000	ACHATS MARCHANDISES			ACHATS MARCHANDISES	03416		18/04/2020	18/05/2020	FACTURE OMNIPHOT	FA	FACTURE					18/04/2020	25/02/2022	09:50:57	JM				0,00	134,92	134,92	D	134,92	+1			
AC	ACHATS	31	10547	18/04/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	03416		18/04/2020	18/05/2020	FACTURE OMNIPHOT	FA	FACTURE					18/04/2020	25/02/2022	09:50:57	JM				0,00	28,50	28,50	D	28,50	+1			
AC	ACHATS	31	10548	18/04/2020	624100	TRANSPORTS SUR ACHATS			TRANSPORTS SUR ACHATS	03416		18/04/2020	18/05/2020	FACTURE OMNIPHOT	FA	FACTURE					18/04/2020	25/02/2022	09:50:57	JM				0,00	18,29	18,29	D	18,29	+1			
AC	ACHATS	32	10368	18/04/2020	401000	COLLECTIF FOURNISSEURS	00136	SECURITE	SECURITE	1896		18/04/2020	18/05/2020	FACTURE SECURITE	FA	FACTURE	AAF	22/06/2020			18/04/2020	25/02/2022	09:50:57	JM				28,93	0,00	28,93	C	-28,93	-1			
AC	ACHATS	32	10369	18/04/2020	606300	FOURN.ENT.PETIT EQUIP.			FOURN.ENT.PETIT EQUIP.	1896		18/04/2020	18/05/2020	FACTURE SECURITE	FA	FACTURE					18/04/2020	25/02/2022	09:50:57	JM				0,00	24,39	24,39	D	24,39	+1			
AC	ACHATS	32	10370	18/04/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	1896		18/04/2020	18/05/2020	FACTURE SECURITE	FA	FACTURE					18/04/2020	25/02/2022	09:50:57	JM				0,00	4,54	4,54	D	4,54	+1			
AC	ACHATS	33	10405	18/04/2020	401000	COLLECTIF FOURNISSEURS	00425	L'ECHO	L'ECHO	3215		18/04/2020	18/04/2020	FACTURE L'ECHO	FA	FACTURE	AAA	14/06/2020			18/04/2020	25/02/2022	09:50:57	JM				94,92	0,00	94,92	C	-94,92	-1			
AC	ACHATS	33	10406	18/04/2020	623100	PUBLICITE ANNONCES INSER.			PUBLICITE ANNONCES INSER.	3215		18/04/2020	18/04/2020	FACTURE L'ECHO	FA	FACTURE					18/04/2020	25/02/2022	09:50:57	JM				0,00	80,04	80,04	D	80,04	+1			
AC	ACHATS	33	10407	18/04/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	3215		18/04/2020	18/04/2020	FACTURE L'ECHO	FA	FACTURE					18/04/2020	25/02/2022	09:50:57	JM				0,00	14,89	14,89	D	14,89	+1			
AC	ACHATS	33	19976	18/04/2020	766100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	3215		18/04/2020		Equilibre lot 0000033							18/04/2020	25/02/2022	09:50:57	JM				0,01	0,00	0,01	C	-0,01	-1			
AC	ACHATS	34	10555	20/04/2020	401000	COLLECTIF FOURNISSEURS	00082	IBM	IBM	DT0345		20/04/2020	20/05/2020	FACTURE IBM	FA	FACTURE	AEM	04/07/2020			20/04/2020	25/02/2022	09:50:57	JM				131,05	0,00	131,05	C	-131,05	-1			
AC	ACHATS	34	10556	20/04/2020	607000	ACHATS MARCHANDISES			ACHATS MARCHANDISES	DT0345		20/04/2020	20/05/2020	FACTURE IBM	FA	FACTURE					20/04/2020	25/02/2022	09:50:57	JM				0,00	110,50	110,50	D	110,50	+1			
AC	ACHATS	34	10557	20/04/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	DT0345		20/04/2020	20/05/2020	FACTURE IBM	FA	FACTURE					20/04/2020	25/02/2022	09:50:57	JM				0,00	20,55	20,55	D	20,55	+1			
AC	ACHATS	35	10695	24/04/2020	401000	COLLECTIF FOURNISSEURS	00279	GAUDE	GAUDE			24/04/2020	24/04/2020	FACTURE GAUDE	FA	FACTURE	AAL	02/06/2020			24/04/2020	25/02/2022	09:50:57	JM				91,47	0,00	91,47	C	-91,47	-1			
AC	ACHATS	35	10696	24/04/2020	616000	ASSURANCES GAUME			ASSURANCES GAUME			24/04/2020	24/04/2020	FACTURE GAUDE	FA	FACTURE					24/04/2020	25/02/2022	09:50:57	JM				0,00	91,47	91,47	D	91,47	+1			
AC	ACHATS	36	10686	25/04/2020	401000	COLLECTIF FOURNISSEURS	00462	IBM	IBM	DM2579		25/04/2020	09/05/2020	FACTURE XXXXXXXXXX	FA	FACTURE	AAB	23/05/2020			25/04/2020	25/02/2022	09:50:57	JM				9282,87	0,00	9282,87	C	-9282,87	-1			
AC	ACHATS	36	10687	25/04/2020	218300	MATERIEL INFORMATIQUE			MATERIEL INFORMATIQUE	DM2579		25/04/2020	25/05/2020	FACTURE XXXXXXXXXX	FA	FACTURE					25/04/2020	25/02/2022	09:50:57	JM				0,00	7827,04	7827,04	D	7827,04	+1			
AC	ACHATS	36	10688	25/04/2020	445620	TVA DEDUCTIBLE SUR IMMOS			TVA DEDUCTIBLE SUR IMMOS	DM2579		25/04/2020	25/05/2020	FACTURE XXXXXXXXXX	FA	FACTURE					25/04/2020	25/02/2022	09:50:57	JM				0,00	1455,83	1455,83	D	1455,83	+1			
AC	ACHATS	37	10689	25/04/2020	401000	COLLECTIF FOURNISSEURS	00462	IBM	IBM	DM2580		25/04/2020	09/05/2020	FACTURE XXXXXXXXXX	FA	FACTURE	AAB	23/05/2020			25/04/2020	25/02/2022	09:50:57	JM				831,70	0,00	831,70	C	-831,70	-1			
AC	ACHATS	37	10690	25/04/2020	205000	CONCESSION BREVET LICENCE			CONCESSION BREVET LICENCE	DM2580		25/04/2020	25/04/2020	FACTURE XXXXXXXXXX	FA	FACTURE					25/04/2020	25/02/2022	09:50:57	JM				0,00	701,27	701,27	D	701,27	+1			
AC	ACHATS	37	10691	25/04/2020	445620	TVA DEDUCTIBLE SUR IMMOS			TVA DEDUCTIBLE SUR IMMOS	DM2580		25/04/2020	25/04/2020	FACTURE XXXXXXXXXX	FA	FACTURE					25/04/2020	25/02/2022	09:50:57	JM				0,00	130,44	130,44	D	130,44	+1			
AC	ACHATS	37	19977	25/04/2020	766100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	DM2580		25/04/2020		Equilibre lot 0000037							25/04/2020	25/02/2022	09:50:57	JM				0,01	0,00	0,01	C	-0,01	-1			
AC	ACHATS	38	10560	25/04/2020	401000	COLLECTIF FOURNISSEURS	00320	SORASI	SORASI	2000038		25/04/2020	25/04/2020	FACTURE SORASI	FA	FACTURE	AAA	02/11/2020			25/04/2020	25/02/2022	09:50:57	JM				282,03	0,00	282,03	C	-282,03	-1			
AC	ACHATS	38	10561	25/04/2020	606300	FOURN.ENT.PETIT EQUIP.			FOURN.ENT.PETIT EQUIP.	2000038		25/04/2020	25/04/2020	FACTURE SORASI	FA	FACTURE					25/04/2020	25/02/2022	09:50:57	JM				0,00	237,80	237,80	D	237,80	+1			
AC	ACHATS	38	10562	25/04/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	2000038		25/04/2020	25/04/2020	FACTURE SORASI	FA	FACTURE					25/04/2020	25/02/2022	09:50:57	JM				0,00	44,23	44,23	D	44,23	+1			
AC	ACHATS	39	10701	26/04/2020	401000	COLLECTIF FOURNISSEURS	00082	IBM	IBM	DT1595		26/04/2020	26/05/2020	FACTURE IBM	FA	FACTURE	AEJ	15/06/2020			26/04/2020	25/02/2022	09:50:57	JM				73,34	0,00	73,34	C	-73,34	-1			
AC	ACHATS	39	10702	26/04/2020	607000	ACHATS MARCHANDISES			ACHATS MARCHANDISES	DT1595		26/04/2020	26/05/2020	FACTURE IBM	FA	FACTURE					26/04/2020	25/02/2022	09:50:57	JM				0,00	61,83	61,83	D	61,83	+1			
AC	ACHATS	39	10703	26/04/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	DT1595		26/04/2020	26/05/2020	FACTURE IBM	FA	FACTURE					26/04/2020	25/02/2022	09:50:57	JM				0,00	11,50	11,50	D	11,50	+1			
AC	ACHATS	39	19978	26/04/2020	666100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	DT1595		26/04/2020		Equilibre lot 0000039							26/04/2020	25/02/2022	09:50:57	JM				0,00	0,01	0,01	D	0,01	+1			
AC	ACHATS	40	10946	26/04/2020	401000	COLLECTIF FOURNISSEURS	00303	MARKS	MARKS	134889		26/04/2020	26/06/2020	FACTURE MARKS	FA	FACTURE	ACX	26/06/2020			26/04/2020	25/02/2022	09:50:57	JM				380,78	0,00	380,78	C	-380,78	-1			
AC	ACHATS	40	10947	26/04/2020	607000	ACHATS MARCHANDISES			ACHATS MARCHANDISES	134889		26/04/2020	26/06/2020	FACTURE MARKS	FA	FACTURE					26/04/2020	25/02/2022	09:50:57	JM				0,00	321,07	321,07	D	321,07	+1			
AC	ACHATS	40	10948	26/04/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	134889		26/04/2020	26/06/2020	FACTURE MARKS	FA	FACTURE					26/04/2020	25/02/2022	09:50:57	JM				0,00	59,72	59,72	D	59,72	+1			
AC	ACHATS	40	19979	26/04/2020	766100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	134889		26/04/2020		Equilibre lot 0000040							26/04/2020	25/02/2022	09:50:57	JM				0,01	0,00	0,01	C	-0,01	-1			
AC	ACHATS	41	10920	26/04/2020	401000	COLLECTIF FOURNISSEURS	00313	SECOLA	SECOLA	173084		26/04/2020	05/05/2020	FACTURE SECOLA	FA	FACTURE	ABA	04/05/2020			26/04/2020	25/02/2022	09:50:57	JM				367,93	0,00	367,93	C	-367,93	-1			
AC	ACHATS	41	10921	26/04/2020	613502	LOCATION MOBILIERE SELACO			LOCATION MOBILIERE SELACO	173084		26/04/2020	26/04/2020	FACTURE SECOLA	FA	FACTURE					26/04/2020	25/02/2022	09:50:57	JM				0,00	367,93	367,93	D	367,93	+1			
AC	ACHATS	42	10648	27/04/2020	401000	COLLECTIF FOURNISSEURS	00079	TELEPHONE	TELEPHONE			27/04/2020	17/05/2020	FACTURE TELEPHONE	FA	FACTURE	ACM	17/05/2020			27/04/2020	25/02/2022	09:50:57	JM				108,56	0,00	108,56	C	-108,56	-1			
AC	ACHATS	42	10649	27/04/2020	626202	FRAIS TELEPHONE  ET FAX TELECOM			FRAIS TELEPHONE  ET FAX TELECOM			27/04/2020	27/04/2020	FACTURE TELEPHONE	FA	FACTURE					27/04/2020	25/02/2022	09:50:57	JM				0,00	91,53	91,53	D	91,53	+1			
AC	ACHATS	42	10650	27/04/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES			27/04/2020	27/04/2020	FACTURE TELEPHONE	FA	FACTURE					27/04/2020	25/02/2022	09:50:57	JM				0,00	17,03	17,03	D	17,03	+1			
AC	ACHATS	42	10651	27/04/2020	401000	COLLECTIF FOURNISSEURS	00079	TELEPHONE	TELEPHONE			27/04/2020	17/05/2020	FACTURE TELEPHONE	FA	FACTURE	ACN	17/05/2020			27/04/2020	25/02/2022	09:50:57	JM				135,16	0,00	135,16	C	-135,16	-1			
AC	ACHATS	42	10652	27/04/2020	626203	FRAIS MAINTENANCE TELECOM			FRAIS MAINTENANCE TELECOM			27/04/2020	27/04/2020	FACTURE TELEPHONE	FA	FACTURE					27/04/2020	25/02/2022	09:50:57	JM				0,00	113,96	113,96	D	113,96	+1			
AC	ACHATS	42	10653	27/04/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES			27/04/2020	27/04/2020	FACTURE TELEPHONE	FA	FACTURE					27/04/2020	25/02/2022	09:50:57	JM				0,00	21,20	21,20	D	21,20	+1			
AC	ACHATS	42	10654	27/04/2020	401000	COLLECTIF FOURNISSEURS	00079	TELEPHONE	TELEPHONE			27/04/2020	17/05/2020	FACTURE TELEPHONE	FA	FACTURE	ACO	17/05/2020			27/04/2020	25/02/2022	09:50:57	JM				1614,69	0,00	1614,69	C	-1614,69	-1			
AC	ACHATS	42	10655	27/04/2020	626202	FRAIS TELEPHONE  ET FAX TELECOM			FRAIS TELEPHONE  ET FAX TELECOM			27/04/2020	27/04/2020	FACTURE TELEPHONE	FA	FACTURE					27/04/2020	25/02/2022	09:50:57	JM				0,00	1361,46	1361,46	D	1361,46	+1			
AC	ACHATS	42	10656	27/04/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES			27/04/2020	27/04/2020	FACTURE TELEPHONE	FA	FACTURE					27/04/2020	25/02/2022	09:50:57	JM				0,00	253,23	253,23	D	253,23	+1			
AC	ACHATS	43	10676	28/04/2020	401000	COLLECTIF FOURNISSEURS	00012	EDF	EDF			28/04/2020	16/05/2020	FACTURE EDF	FA	FACTURE	AAS	16/05/2020			28/04/2020	25/02/2022	09:50:57	JM				914,97	0,00	914,97	C	-914,97	-1			
AC	ACHATS	43	10677	28/04/2020	606110	FOURN.NON STOCK.ELECTR.			FOURN.NON STOCK.ELECTR.			28/04/2020	28/04/2020	FACTURE EDF	FA	FACTURE					28/04/2020	25/02/2022	09:50:57	JM				0,00	771,47	771,47	D	771,47	+1			
AC	ACHATS	43	10678	28/04/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES			28/04/2020	28/04/2020	FACTURE EDF	FA	FACTURE					28/04/2020	25/02/2022	09:50:57	JM				0,00	143,50	143,50	D	143,50	+1			
AC	ACHATS	44	10917	28/04/2020	401000	COLLECTIF FOURNISSEURS	00303	MARKS	MARKS	135279		28/04/2020	28/06/2020	FACTURE MARKS	FA	FACTURE	ACY	28/06/2020			28/04/2020	25/02/2022	09:50:57	JM				560,95	0,00	560,95	C	-560,95	-1			
AC	ACHATS	44	10918	28/04/2020	607000	ACHATS MARCHANDISES			ACHATS MARCHANDISES	135279		28/04/2020	28/06/2020	FACTURE MARKS	FA	FACTURE					28/04/2020	25/02/2022	09:50:57	JM				0,00	472,97	472,97	D	472,97	+1			
AC	ACHATS	44	10919	28/04/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	135279		28/04/2020	28/06/2020	FACTURE MARKS	FA	FACTURE					28/04/2020	25/02/2022	09:50:57	JM				0,00	87,97	87,97	D	87,97	+1			
AC	ACHATS	44	19980	28/04/2020	666100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	135279		28/04/2020		Equilibre lot 0000044							28/04/2020	25/02/2022	09:50:57	JM				0,00	0,01	0,01	D	0,01	+1			
AC	ACHATS	45	11029	28/04/2020	401000	COLLECTIF FOURNISSEURS	00483	FFGI	FFGI	240022		28/04/2020	28/04/2020	FACTURE FFGI	FA	FACTURE	AAA	10/07/2020			28/04/2020	25/02/2022	09:50:57	JM				703,33	0,00	703,33	C	-703,33	-1			
AC	ACHATS	45	11030	28/04/2020	622200	COMMISSIONS SUR VENTES			COMMISSIONS SUR VENTES	240022		28/04/2020	28/04/2020	FACTURE FFGI	FA	FACTURE					28/04/2020	25/02/2022	09:50:57	JM				0,00	593,03	593,03	D	593,03	+1			
AC	ACHATS	45	11031	28/04/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	240022		28/04/2020	28/04/2020	FACTURE FFGI	FA	FACTURE					28/04/2020	25/02/2022	09:50:57	JM				0,00	110,30	110,30	D	110,30	+1			
AC	ACHATS	46	10679	28/04/2020	401000	COLLECTIF FOURNISSEURS	00316	GASPARON	GASPARON	256488		28/04/2020	30/06/2020	FACTURE GASPARON	FA	FACTURE	AAW	29/06/2020			28/04/2020	25/02/2022	09:50:57	JM				70,28	0,00	70,28	C	-70,28	-1			
AC	ACHATS	46	10680	28/04/2020	607000	ACHATS MARCHANDISES			ACHATS MARCHANDISES	256488		28/04/2020	28/05/2020	FACTURE GASPARON	FA	FACTURE					28/04/2020	25/02/2022	09:50:57	JM				0,00	59,26	59,26	D	59,26	+1			
AC	ACHATS	46	10681	28/04/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	256488		28/04/2020	28/05/2020	FACTURE GASPARON	FA	FACTURE					28/04/2020	25/02/2022	09:50:57	JM				0,00	11,02	11,02	D	11,02	+1			
AC	ACHATS	47	10942	28/04/2020	401000	COLLECTIF FOURNISSEURS	00438	DESMACHER	DESMACHER	502888		28/04/2020	29/05/2020	FACTURE DESMACHER	FA	FACTURE	AAK	02/06/2020			28/04/2020	25/02/2022	09:50:57	JM				55,31	0,00	55,31	C	-55,31	-1			
AC	ACHATS	47	10943	28/04/2020	607000	ACHATS MARCHANDISES			ACHATS MARCHANDISES	502888		28/04/2020	28/05/2020	FACTURE DESMACHER	FA	FACTURE					28/04/2020	25/02/2022	09:50:57	JM				0,00	28,34	28,34	D	28,34	+1			
AC	ACHATS	47	10944	28/04/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	502888		28/04/2020	28/05/2020	FACTURE DESMACHER	FA	FACTURE					28/04/2020	25/02/2022	09:50:57	JM				0,00	8,67	8,67	D	8,67	+1			
AC	ACHATS	47	10945	28/04/2020	624100	TRANSPORTS SUR ACHATS			TRANSPORTS SUR ACHATS	502888		28/04/2020	28/05/2020	FACTURE DESMACHER	FA	FACTURE					28/04/2020	25/02/2022	09:50:57	JM				0,00	18,29	18,29	D	18,29	+1			
AC	ACHATS	47	19981	28/04/2020	666100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	502888		28/04/2020		Equilibre lot 0000047							28/04/2020	25/02/2022	09:50:57	JM				0,00	0,01	0,01	D	0,01	+1			
AC	ACHATS	48	10910	28/04/2020	401000	COLLECTIF FOURNISSEURS	00438	DESMACHER	DESMACHER	502895		28/04/2020	29/05/2020	FACTURE DESMACHER	FA	FACTURE	AAK	02/06/2020			28/04/2020	25/02/2022	09:50:57	JM				162,31	0,00	162,31	C	-162,31	-1			
AC	ACHATS	48	10911	28/04/2020	607000	ACHATS MARCHANDISES			ACHATS MARCHANDISES	502895		28/04/2020	28/05/2020	FACTURE DESMACHER	FA	FACTURE					28/04/2020	25/02/2022	09:50:57	JM				0,00	118,56	118,56	D	118,56	+1			
AC	ACHATS	48	10912	28/04/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	502895		28/04/2020	28/05/2020	FACTURE DESMACHER	FA	FACTURE					28/04/2020	25/02/2022	09:50:57	JM				0,00	25,45	25,45	D	25,45	+1			
AC	ACHATS	48	10913	28/04/2020	624100	TRANSPORTS SUR ACHATS			TRANSPORTS SUR ACHATS	502895		28/04/2020	28/05/2020	FACTURE DESMACHER	FA	FACTURE					28/04/2020	25/02/2022	09:50:57	JM				0,00	18,29	18,29	D	18,29	+1			
AC	ACHATS	48	19982	28/04/2020	666100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	502895		28/04/2020		Equilibre lot 0000048							28/04/2020	25/02/2022	09:50:57	JM				0,00	0,01	0,01	D	0,01	+1			
AC	ACHATS	49	10959	28/04/2020	401000	COLLECTIF FOURNISSEURS	00196	IRT REVUE	IRT REVUE	511738		28/04/2020	28/04/2020	FACTURE IRT REVUE	FA	FACTURE	AAA	14/06/2020			28/04/2020	25/02/2022	09:50:57	JM				136,75	0,00	136,75	C	-136,75	-1			
AC	ACHATS	49	10960	28/04/2020	618300	DOCUMENTATION TECHNIQUE			DOCUMENTATION TECHNIQUE	511738		28/04/2020	28/04/2020	FACTURE IRT REVUE	FA	FACTURE					28/04/2020	25/02/2022	09:50:57	JM				0,00	133,93	133,93	D	133,93	+1			
AC	ACHATS	49	10961	28/04/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	511738		28/04/2020	28/04/2020	FACTURE IRT REVUE	FA	FACTURE					28/04/2020	25/02/2022	09:50:57	JM				0,00	2,81	2,81	D	2,81	+1			
AC	ACHATS	49	19983	28/04/2020	666100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	511738		28/04/2020		Equilibre lot 0000049							28/04/2020	25/02/2022	09:50:57	JM				0,00	0,01	0,01	D	0,01	+1			
AC	ACHATS	50	10669	28/04/2020	401000	COLLECTIF FOURNISSEURS	00327	RUBIKA	RUBIKA	950412		28/04/2020	28/05/2020	FACTURE RUBIKA	FA	FACTURE	AAB	05/05/2020			28/04/2020	25/02/2022	09:50:57	JM				10038,37	0,00	10038,37	C	-10038,37	-1			
AC	ACHATS	50	10670	28/04/2020	622200	COMMISSIONS SUR VENTES			COMMISSIONS SUR VENTES	950412		28/04/2020	28/04/2020	FACTURE RUBIKA	FA	FACTURE					28/04/2020	25/02/2022	09:50:57	JM				0,00	8464,05	8464,05	D	8464,05	+1			
AC	ACHATS	50	10671	28/04/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	950412		28/04/2020	28/04/2020	FACTURE RUBIKA	FA	FACTURE					28/04/2020	25/02/2022	09:50:57	JM				0,00	1574,31	1574,31	D	1574,31	+1			
AC	ACHATS	50	19984	28/04/2020	666100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	950412		28/04/2020		Equilibre lot 0000050							28/04/2020	25/02/2022	09:50:57	JM				0,00	0,01	0,01	D	0,01	+1			
AC	ACHATS	51	10672	29/04/2020	401000	COLLECTIF FOURNISSEURS	00100	SEMUNION	SEMUNION	529		29/04/2020	29/04/2020	FACTURE SEMUNION	FA	FACTURE	AAJ	10/05/2020			29/04/2020	25/02/2022	09:50:57	JM				2621,67	0,00	2621,67	C	-2621,67	-1			
AC	ACHATS	51	10673	29/04/2020	611000	SOUS TRAITANCE DEVELOPPEMENT			SOUS TRAITANCE DEVELOPPEMENT	529		29/04/2020	29/04/2020	FACTURE SEMUNION	FA	FACTURE					29/04/2020	25/02/2022	09:50:57	JM				0,00	2134,29	2134,29	D	2134,29	+1			
AC	ACHATS	51	10674	29/04/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	529		29/04/2020	29/04/2020	FACTURE SEMUNION	FA	FACTURE					29/04/2020	25/02/2022	09:50:57	JM				0,00	411,15	411,15	D	411,15	+1			
AC	ACHATS	51	10675	29/04/2020	625100	VOYAGES ET DEPLACEMENTS			VOYAGES ET DEPLACEMENTS	529		29/04/2020	29/04/2020	FACTURE SEMUNION	FA	FACTURE					29/04/2020	25/02/2022	09:50:57	JM				0,00	76,22	76,22	D	76,22	+1			
AC	ACHATS	51	19985	29/04/2020	666100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	529		29/04/2020		Equilibre lot 0000051							29/04/2020	25/02/2022	09:50:57	JM				0,00	0,01	0,01	D	0,01	+1			
AC	ACHATS	52	10914	30/04/2020	401000	COLLECTIF FOURNISSEURS	00060	SNTR	SNTR	21185		30/04/2020	30/06/2020	FACTURE SNTR	FA	FACTURE	AAA	29/06/2020			30/04/2020	25/02/2022	09:50:57	JM				18,62	0,00	18,62	C	-18,62	-1			
AC	ACHATS	52	10915	30/04/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	21185		30/04/2020	30/04/2020	FACTURE SNTR	FA	FACTURE					30/04/2020	25/02/2022	09:50:57	JM				0,00	2,92	2,92	D	2,92	+1			
AC	ACHATS	52	10916	30/04/2020	624200	TRANSPORTS SUR  VENTES			TRANSPORTS SUR  VENTES	21185		30/04/2020	30/04/2020	FACTURE SNTR	FA	FACTURE					30/04/2020	25/02/2022	09:50:57	JM				0,00	15,70	15,70	D	15,70	+1			
AC	ACHATS	53	11036	30/04/2020	401000	COLLECTIF FOURNISSEURS	00047	EXPRESS 58	EXPRESS 58	4675		30/04/2020	30/06/2020	FACTURE EXPRESS 58	FA	FACTURE	ABX	04/08/2020			30/04/2020	25/02/2022	09:50:57	JM				201,98	0,00	201,98	C	-201,98	-1			
AC	ACHATS	53	11037	30/04/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	4675		30/04/2020	30/04/2020	FACTURE EXPRESS 58	FA	FACTURE					30/04/2020	25/02/2022	09:50:57	JM				0,00	31,68	31,68	D	31,68	+1			
AC	ACHATS	53	11038	30/04/2020	624200	TRANSPORTS SUR  VENTES			TRANSPORTS SUR  VENTES	4675		30/04/2020	30/04/2020	FACTURE EXPRESS 58	FA	FACTURE					30/04/2020	25/02/2022	09:50:57	JM				0,00	170,30	170,30	D	170,30	+1			
AC	ACHATS	54	11039	30/04/2020	401000	COLLECTIF FOURNISSEURS	00047	EXPRESS 58	EXPRESS 58	4676		30/04/2020	30/06/2020	FACTURE EXPRESS 58	FA	FACTURE	ABX	04/08/2020			30/04/2020	25/02/2022	09:50:57	JM				29,58	0,00	29,58	C	-29,58	-1			
AC	ACHATS	54	11040	30/04/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	4676		30/04/2020	30/04/2020	FACTURE EXPRESS 58	FA	FACTURE					30/04/2020	25/02/2022	09:50:57	JM				0,00	4,64	4,64	D	4,64	+1			
AC	ACHATS	54	11041	30/04/2020	624200	TRANSPORTS SUR  VENTES			TRANSPORTS SUR  VENTES	4676		30/04/2020	30/04/2020	FACTURE EXPRESS 58	FA	FACTURE					30/04/2020	25/02/2022	09:50:57	JM				0,00	24,94	24,94	D	24,94	+1			
AC	ACHATS	55	10903	30/04/2020	401000	COLLECTIF FOURNISSEURS	00298	POLYCHROME	POLYCHROME	500990		30/04/2020	30/05/2020	FACTURE POLYCHROME	FA	FACTURE	AAU	04/08/2020			30/04/2020	25/02/2022	09:50:57	JM				193,09	0,00	193,09	C	-193,09	-1			
AC	ACHATS	55	10904	30/04/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	500990		30/04/2020	30/04/2020	FACTURE POLYCHROME	FA	FACTURE					30/04/2020	25/02/2022	09:50:57	JM				0,00	30,28	30,28	D	30,28	+1			
AC	ACHATS	55	10905	30/04/2020	615200	ENT.SUR BIENS IMMOB.			ENT.SUR BIENS IMMOB.	500990		30/04/2020	30/04/2020	FACTURE POLYCHROME	FA	FACTURE					30/04/2020	25/02/2022	09:50:57	JM				0,00	162,81	162,81	D	162,81	+1			
AC	ACHATS	56	10939	30/04/2020	401000	COLLECTIF FOURNISSEURS	00480	ISERE	ISERE	5043		30/04/2020	30/05/2020	FACTURE ISERE	FA	FACTURE	AAB	14/06/2020			30/04/2020	25/02/2022	09:50:57	JM				146,02	0,00	146,02	C	-146,02	-1			
